seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
103,3NEHY3VH5F,1,5,inicialization,0.3687912041590896,0.20799059929494712,0.0,,2,,,13,99
103,IOBCOGI7SL,1,1,inicialization,0.3383271614508936,0.13004308656482572,1.0,13,2,99,,13,95
103,00OPFXMN64,1,6,inicialization,0.3873455339683879,0.1915393654524089,1.0,10,36,76,5,10,32
103,37M7SC4JI0,1,5,inicialization,0.49354634834822186,0.15276145710928318,1.0,12,20,36,8,12,36
103,FT5HGYSB94,1,3,inicialization,0.5557629007706865,0.07481394437916176,1.0,7,33,45,7,7,30
103,EL2CUSA8PP,1,1,inicialization,0.581059273610514,0.010575793184488841,1.0,5,17,58,6,5,22
103,YB43VF9JCU,1,4,inicialization,0.37650125021015723,0.13905209557383474,0.0,9,11,11,5,6,11
103,ZLLRX7C5WI,1,10,inicialization,0.6481117821592082,1.0,0.0,9,5,5,8,4,5
103,K01SS8U0QR,1,2,inicialization,0.5395702250427115,0.11829220524872698,1.0,7,25,34,7,7,34
103,0JI328AH5B,1,0,inicialization,0.3528990533482851,0.07011359185272231,1.0,5,25,71,4,5,20
103,HQA98HDIJ7,1,5,inicialization,0.3586912221165366,0.23501762632197415,0.0,11,4,87,5,11,84
103,PQ1FSY4TM0,1,5,inicialization,0.5117466063086935,0.14375244810027418,1.0,10,22,72,9,10,43
103,VGWS6SF43Z,1,5,inicialization,0.8097163968160014,0.0254602428515472,1.0,4,13,4,7,3,4
103,7GPUSWYVMH,1,8,inicialization,0.4063632057820038,0.5515080297688993,0.0,9,14,46,7,9,46
103,RJ2UURG9ZH,1,5,inicialization,0.36204011590913365,0.22600861731296518,0.0,13,8,73,4,12,73
103,7U29RCJ5K0,1,4,inicialization,0.6494890407427678,0.010575793184488841,0.0,6,36,78,8,6,22
103,W1GRWHQ9CB,1,0,inicialization,0.354395736874315,0.04465334900117507,1.0,13,9,30,4,10,30
103,GXARWJM3T0,1,2,inicialization,0.581059273610514,0.010575793184488841,1.0,5,13,23,8,5,23
103,3UFKT1PV8L,1,5,inicialization,0.41907033961494855,0.1602036819428124,0.0,11,27,74,6,9,36
103,QKROH248UF,1,4,inicialization,0.3528990533482851,0.17508813160987075,0.0,10,3,54,4,10,54
103,VLV2AIPFYM,1,0,inicialization,0.43621354343915175,0.03877790834312572,1.0,4,29,43,6,4,14
103,IBYDYE21XI,1,2,inicialization,0.5557629007706865,0.07481394437916176,1.0,7,32,29,7,7,29
103,ATJHTMBF5T,1,7,inicialization,0.3841956187786142,0.4104974539757149,0.0,8,4,73,6,8,66
103,TBV7RJY5L7,1,3,inicialization,0.581059273610514,0.010575793184488841,1.0,5,10,99,7,5,24
