id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
B6KQ3W7EP6,1,5,inicialization,0.49339784400455033,0.07774936061381077,0.0,,2,,,23,671
30QXYE9RF2,1,4,inicialization,0.4976348632250063,0.030946291560102313,1.0,23,2,671,,23,665
H79S8YCP88,1,2,inicialization,0.43378549627987695,0.07647058823529412,1.0,16,13,358,3,16,273
BX47P0KS65,1,14,inicialization,0.756228583633725,1.0,1.0,12,25,225,9,12,141
5NK7H7Q38O,1,7,inicialization,0.5902403400481941,0.040664961636828645,1.0,16,29,394,6,16,170
GOPLC2BH8I,1,8,inicialization,0.6453228167482516,0.05089514066496163,0.0,6,35,74,6,6,33
F2DX1ML9HK,1,2,inicialization,0.3469680388830758,0.11534526854219951,0.0,7,11,225,2,7,64
3U5QC5BV5Z,1,6,inicialization,0.5886299295145825,0.031969309462915596,1.0,19,6,267,7,19,267
UVKQ70DAMI,1,15,inicialization,0.7563958367692752,1.0,1.0,22,29,336,9,22,185
5Z6G1EDU6Y,1,6,inicialization,0.5780652123490826,0.070076726342711,0.0,7,30,317,6,7,53
OQXKQYLEFK,1,8,inicialization,0.6052128934537631,0.058056265984654715,1.0,22,18,331,7,22,234
T40F6TRX2Q,1,5,inicialization,0.38806681180767777,0.1340153452685422,0.0,17,18,275,3,17,222
8OWNTCEXGX,1,1,inicialization,0.41814146343445957,0.0644501278772378,0.0,19,15,243,3,18,243
HHRW1OBHOM,1,4,inicialization,0.5301093556814214,0.028900255754475718,0.0,5,2,527,5,5,25
S9E761ZO1K,1,5,inicialization,0.5377073852164873,0.028900255754475718,1.0,12,15,510,5,12,182
ZHDUJ8IERT,1,9,inicialization,0.6063156528887022,0.13427109974424553,0.0,14,16,208,7,14,208
51VU4162H1,1,0,inicialization,0.7054200515145541,0.0012787723785166322,0.0,5,4,291,7,5,22
ZM0J11UZMX,1,2,inicialization,0.4630550961089225,0.019181585677749358,0.0,18,31,668,5,17,171
7UM2PN1B4B,1,0,inicialization,0.5337277484067313,0.00920716112531969,1.0,18,29,418,5,18,179
RHSSNB06I1,1,3,inicialization,0.37964379955406835,0.11329923273657294,1.0,10,20,607,2,10,123
OO4UBWPX1E,1,10,inicialization,0.6874583961069138,0.05421994884910486,0.0,15,24,523,8,15,190
TG52IBQOGE,1,16,inicialization,0.8361536158961919,1.0,1.0,4,9,431,6,4,13
BDR766V0PT,1,1,inicialization,0.34618488123168933,0.10946291560102295,1.0,19,30,33,1,9,33
JIM181YTZ1,1,6,inicialization,0.3977643116170012,0.16956521739130437,0.0,9,11,584,1,9,107
BAC55XQR23,1,13,inicialization,0.7560614451729739,1.0,1.0,21,34,159,9,21,159
EET23WETHF,1,4,inicialization,0.4821345166364801,0.05396419437340155,0.0,18,38,206,5,16,136
C8ZY37227C,1,3,inicialization,0.3552029716961186,0.24168797953964188,1.0,19,5,76,2,13,76
OV363Z0ZIE,1,0,inicialization,0.42771551415631803,0.015089514066496168,0.0,22,12,367,2,20,305
QNVBMQT5KN,1,1,inicialization,0.4626672701978385,0.01892583120204605,0.0,4,40,384,3,4,13
3J9773AEN5,1,10,inicialization,0.6663498141171142,0.10971867007672634,1.0,12,23,365,7,12,143
NB7FFWMWJI,1,1,inicialization,0.44916672769337185,0.05370843989769819,1.0,18,28,338,4,18,180
31H00HZHLZ,1,11,inicialization,0.7192903206473352,0.08618925831202046,0.0,14,31,550,8,14,157
9RGR6R8C4T,1,3,inicialization,0.37720309219576775,0.11867007672634278,0.0,19,33,402,2,18,146
CNQUGNWGZV,1,10,inicialization,0.6776576773106476,0.06291560102301791,1.0,12,12,507,8,12,204
AO3QH19MBL,1,4,inicialization,0.37884131574648505,0.11867007672634278,0.0,14,29,213,2,14,149
IRDHOMKAH3,1,9,inicialization,0.6872411269782106,0.05421994884910486,0.0,19,25,307,8,18,198
VEBA6H8FF5,1,9,inicialization,0.6251964802057932,0.1135549872122762,1.0,15,14,273,6,15,242
KMRMTCCCTV,1,3,inicialization,0.49454335628103907,0.024552429667519193,0.0,16,33,458,4,16,143
815LXG82MP,1,9,inicialization,0.6373555210353775,0.05959079283887468,0.0,18,18,6,5,3,6
CLOT9F2K3M,1,0,inicialization,0.33722116533714264,0.06930946291560103,1.0,7,26,224,1,7,56
SB7EXT932V,1,17,inicialization,0.8842213131589409,1.0,0.0,4,40,647,8,4,8
UA919396YL,1,0,inicialization,0.3938368088770259,0.04117647058823526,0.0,13,17,392,1,13,196
YD6T72Z46H,1,2,inicialization,0.36374370677805534,0.10997442455242967,0.0,8,27,493,2,8,81
Z79F5N45F1,1,14,inicialization,0.756228583633725,1.0,1.0,12,39,339,8,12,122
NYZ1LNDBXE,1,8,inicialization,0.5990437934223376,0.12557544757033248,0.0,19,18,318,7,19,246
MEI1700I71,1,12,inicialization,0.7437482941808389,1.0,1.0,14,22,486,8,14,179
MJ2HOAES18,1,4,inicialization,0.6143345042270626,0.028644501278772383,1.0,16,17,198,6,16,198
W2L76OLIMS,1,1,inicialization,0.8362642108356267,0.0033248081841432235,0.0,4,37,664,7,4,12
02O23NPYY8,1,3,inicialization,0.4716164304854935,0.027877237851662406,0.0,9,20,557,4,9,114
A2ZWMLHBHX,1,1,inicialization,0.38158133212310597,0.08056265984654731,0.0,16,27,260,2,16,161
51VU4162H1,2,0,inicialization,0.7054200515145541,0.0012787723785166322,0.0,5,4,291,7,5,22
BNE6SSEOGE,2,0,crossover,0.5827276183068542,0.0061381074168797845,1.0,13,26,75,5,12,75
7NG44IP9KS,2,0,mutation,0.5330677731980051,0.00920716112531969,1.0,16,31,435,5,16,161
BDKYMVQEJQ,2,0,crossover,0.4762650566362806,0.010230179028133002,1.0,18,28,374,4,18,179
IJW2QN59YZ,2,0,mutation,0.46395829833798097,0.010485933503836309,0.0,10,16,153,4,10,152
OV363Z0ZIE,2,0,inicialization,0.42771551415631803,0.015089514066496168,0.0,22,12,367,2,20,305
1LU8DO4N5S,2,0,crossover,0.37152095022727727,0.024296675191815886,1.0,14,23,306,1,14,168
CYXL0K2U3B,2,0,crossover,0.36753444352619924,0.06138107416879801,1.0,8,22,409,1,8,76
CLOT9F2K3M,2,0,inicialization,0.33722116533714264,0.06930946291560103,1.0,7,26,224,1,7,56
W2L76OLIMS,2,1,inicialization,0.8362642108356267,0.0033248081841432235,0.0,4,37,664,7,4,12
1BCG6BEMG1,2,1,mutation,0.6947150118319592,0.007416879795396417,0.0,6,35,585,7,6,31
7UM2PN1B4B,2,1,inicialization,0.5337277484067313,0.00920716112531969,1.0,18,29,418,5,18,179
VF8GQVZAKN,2,1,crossover,0.5337277484067313,0.00920716112531969,1.0,18,29,382,5,18,179
U2Q3B9B6AD,2,1,crossover,0.48471189373389345,0.015856777493606145,0.0,10,29,325,5,10,126
QNVBMQT5KN,2,1,inicialization,0.4626672701978385,0.01892583120204605,0.0,4,40,384,3,4,13
0O5VW5DWAE,2,1,mutation,0.3948387445507874,0.028388746803069076,0.0,17,11,128,2,14,128
UA919396YL,2,1,inicialization,0.3938368088770259,0.04117647058823526,0.0,13,17,392,1,13,196
A2ZWMLHBHX,2,1,inicialization,0.38158133212310597,0.08056265984654731,0.0,16,27,260,2,16,161
2Y82784G4N,2,1,crossover,0.3755256537587892,0.1066496163682864,1.0,17,23,161,2,17,161
BDR766V0PT,2,1,inicialization,0.34618488123168933,0.10946291560102295,1.0,19,30,33,1,9,33
SSZX1Y7LI5,2,2,crossover,0.534388659088459,0.00920716112531969,1.0,18,35,326,5,18,158
ZM0J11UZMX,2,2,inicialization,0.4630550961089225,0.019181585677749358,0.0,18,31,668,5,17,171
1I7DXLNT2Y,2,2,crossover,0.4630550961089225,0.019181585677749358,0.0,16,31,417,5,16,169
GW2EK8XVD2,2,2,crossover,0.4630550961089225,0.019181585677749358,0.0,18,32,298,5,17,164
GWA9F5AQVH,2,2,crossover,0.45592506508531705,0.04501278772378514,1.0,19,17,285,4,19,237
NB7FFWMWJI,2,2,inicialization,0.44916672769337185,0.05370843989769819,1.0,18,28,338,4,18,180
8OWNTCEXGX,2,2,inicialization,0.41814146343445957,0.0644501278772378,0.0,19,15,243,3,18,243
X7GJXX4QNH,2,2,mutation,0.405849598259333,0.09923273657289,1.0,18,17,209,3,18,209
YD6T72Z46H,2,2,inicialization,0.36374370677805534,0.10997442455242967,0.0,8,27,493,2,8,81
F2DX1ML9HK,2,2,inicialization,0.3469680388830758,0.11534526854219951,0.0,7,11,225,2,7,64
N11UVVKI2S,2,3,crossover,0.6386064543213188,0.01662404092071612,1.0,15,37,418,6,15,143
CX0P1GMDE9,2,3,crossover,0.5399856701059738,0.01790281329923274,1.0,14,26,516,5,14,162
9IFPWQTZQA,2,3,crossover,0.5399856701059738,0.01790281329923274,1.0,15,29,330,5,15,160
B850H7ORGZ,2,3,crossover,0.5149715874997294,0.021227621483375952,0.0,11,23,435,5,11,153
Q07L6ZNTFV,2,3,mutation,0.4873022273704628,0.022250639386189264,0.0,8,30,502,4,8,82
02O23NPYY8,2,3,inicialization,0.4716164304854935,0.027877237851662406,0.0,9,20,557,4,9,114
534YP9LWDR,2,3,crossover,0.4554840974470694,0.0744245524296675,1.0,18,26,117,4,18,117
H79S8YCP88,2,3,inicialization,0.43378549627987695,0.07647058823529412,1.0,16,13,358,3,16,273
8982GGDFQV,2,3,mutation,0.41720824946421176,0.10255754475703321,0.0,11,16,243,3,11,167
RHSSNB06I1,2,3,inicialization,0.37964379955406835,0.11329923273657294,1.0,10,20,607,2,10,123
