id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
ZNOGQHHJU8,1,5,inicialization,0.38898990733922134,0.18888888888888894,121,0.0,,2,,,20,121
Z9H20S3XB5,1,3,inicialization,0.4168503690616858,0.0444444444444444,113,1.0,20,2,121,,20,113
OF1QM53DHY,1,3,inicialization,0.42817474086559715,0.24444444444444446,25,1.0,6,12,46,4,6,25
VVMJLTO5XB,1,2,inicialization,0.3303874610037889,0.19999999999999996,36,0.0,7,13,117,4,7,36
CMPTKUZR2G,1,1,inicialization,0.3281156562111516,0.0888888888888889,19,1.0,7,11,19,2,7,19
22QCBWIEB3,1,2,inicialization,0.34273293099380064,0.07777777777777772,24,0.0,7,28,57,3,7,24
5GIVHJ1ZGL,1,0,inicialization,0.3657400262623265,0.033333333333333326,35,1.0,14,33,77,2,14,35
NWW8Q7F03F,1,0,inicialization,0.3766450220208163,0.011111111111111072,20,0.0,7,30,99,2,7,20
YF9917GH6W,1,3,inicialization,0.5017490910655875,0.06666666666666665,35,1.0,20,10,35,7,11,35
K6F7V7B7FD,1,0,inicialization,0.3657400262623266,0.022222222222222143,49,1.0,15,8,49,3,15,49
ZIFJFZLXLZ,1,3,inicialization,0.556779462970809,0.13333333333333333,31,1.0,18,14,31,8,11,31
QAIIMHB3AR,1,1,inicialization,0.31380968903871664,0.21111111111111114,30,0.0,7,18,49,4,7,30
PL7KD7GZ4O,1,5,inicialization,0.5041761705592702,0.2,47,0.0,8,9,106,8,8,47
4MMVOAGF3J,1,3,inicialization,0.36304294829691564,0.16666666666666674,42,0.0,8,4,52,1,8,42
71I7W9XOTT,1,3,inicialization,0.5124404798239648,0.1222222222222222,34,0.0,9,22,97,7,9,34
N1A2HGUGWM,1,1,inicialization,0.4007411985534871,0.0,29,1.0,8,21,30,5,8,29
MUDH8KPLTD,1,1,inicialization,0.33333333333333326,0.07777777777777783,27,1.0,18,38,37,4,10,27
N6LIGIGTZ7,1,0,inicialization,0.3009757367337521,0.11111111111111105,22,0.0,7,30,54,4,7,22
DA8MXTO27H,1,4,inicialization,0.4686943306478706,0.12222222222222223,47,1.0,13,21,85,8,13,47
HZ6EVWNWGR,1,0,inicialization,0.37461123202354274,0.0,21,0.0,9,34,21,5,9,21
6WIX3BNAH7,1,3,inicialization,0.37542395331293876,0.06666666666666671,86,1.0,14,5,86,3,14,86
R7XC6QE6Y4,1,2,inicialization,0.45489188490460253,0.055555555555555525,20,0.0,8,39,103,6,8,20
NTFELK2M39,1,0,inicialization,0.48065975919991943,0.0888888888888889,8,0.0,3,10,105,7,3,8
X3I8NI0IMW,1,3,inicialization,0.3984147924817617,0.0888888888888889,64,0.0,18,13,103,2,14,64
VN9C9DUN0Q,1,2,inicialization,0.4532636513632601,0.022222222222222254,41,1.0,15,8,41,5,11,41
K12BZW5D6E,1,0,inicialization,0.31770694747505346,0.04444444444444451,12,0.0,5,35,91,2,5,12
0KBR0XLRG5,1,3,inicialization,0.39483702837812173,0.07777777777777778,66,0.0,19,12,89,5,17,66
EP1D0XGF20,1,0,inicialization,0.3227506613759843,0.05555555555555558,9,1.0,4,39,53,3,4,9
0FBBEOC05C,1,1,inicialization,0.33984128892400145,0.04444444444444451,17,0.0,6,38,99,4,6,17
U7G29D5L4Y,1,2,inicialization,0.33333333333333326,0.07777777777777783,31,1.0,13,33,33,4,12,31
Z84KHF3VBL,1,4,inicialization,0.44143039824924235,0.15555555555555556,70,0.0,16,13,120,8,16,70
79950UI639,1,2,inicialization,0.42629026751949106,0.011111111111111127,43,0.0,8,4,43,5,8,43
59APPHM94J,1,3,inicialization,0.41837665600002416,0.08888888888888885,51,1.0,15,19,74,6,14,51
FQOBB3RWQF,1,3,inicialization,0.34003367089255565,0.15555555555555556,51,0.0,10,15,111,4,10,51
OHUQI553ZV,1,5,inicialization,0.47084973778708195,0.15555555555555556,57,0.0,12,13,88,6,12,57
NBPCFUG29H,1,3,inicialization,0.405741758876785,0.09999999999999998,35,1.0,14,35,96,5,14,35
CYC1UZW3AB,1,2,inicialization,0.3582761311829489,0.04444444444444451,33,1.0,14,37,77,1,13,33
NX4MVAO58T,1,2,inicialization,0.5199206414808168,0.05555555555555558,19,0.0,7,36,45,6,7,19
WNI6SB2ZLN,1,3,inicialization,0.5821445529813275,0.06666666666666665,30,1.0,7,12,66,9,7,30
1VZABWKYKF,1,1,inicialization,0.40286397816625685,0.0222222222222222,23,1.0,8,36,46,5,8,23
ANTYD516FL,1,0,inicialization,1.0,1.0,3,1.0,14,37,3,5,2,3
V55XIP94LY,1,1,inicialization,0.45839743969093605,0.15555555555555556,10,1.0,19,33,10,6,5,10
S6AAUWGBH1,1,4,inicialization,0.3502137103460691,0.15555555555555556,91,1.0,14,4,95,2,14,91
X9ZXOQ219U,1,2,inicialization,0.3776644094207794,0.05555555555555558,29,0.0,8,23,106,1,8,29
