id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
JW6W7PM0K4,inicialization,0.4934044401983282,0.17676767676767677,0.0,,2,,,33,691
2I7UCTHSBG,inicialization,0.4875566640698773,0.2202020202020202,1.0,33,2,691,,33,644
M5QARA4YMZ,inicialization,0.5295075351830587,0.22626262626262628,1.0,24,7,656,7,24,395
T9ZIGX50Y3,inicialization,0.6517755384136572,1.0,0.0,30,16,82,8,21,82
WHTFCI4LT9,inicialization,0.41957909488009926,0.2313131313131313,1.0,31,16,686,3,31,261
B0QNIS20JZ,inicialization,0.849113084632547,1.0,1.0,13,25,230,9,13,145
DWSJQFVMWC,inicialization,0.7688985101220639,1.0,0.0,18,27,433,8,18,178
DKY56O8MLO,inicialization,0.34853168552504077,0.38585858585858585,0.0,6,24,145,3,6,38
77Y3MESHFX,inicialization,0.3624560209884069,0.2828282828282828,0.0,28,39,484,2,28,143
3CMHLMLTIB,inicialization,0.5634225339373,0.22929292929292933,1.0,20,4,474,7,20,474
B8X8MU9JVW,inicialization,0.5080329293846861,0.28989898989898993,0.0,28,38,48,5,13,48
QM4M1CBTDT,inicialization,0.5278325834106343,0.1828282828282828,0.0,25,3,64,4,12,64
525DL1FEEQ,inicialization,0.48856150466065906,0.3303030303030303,0.0,23,30,360,4,23,160
LD8O1WVL2X,inicialization,0.41134502137372175,0.34949494949494947,1.0,27,16,595,1,27,284
OQB9FPD4MJ,inicialization,0.6840123089024839,1.0,1.0,4,23,17,7,4,15
PIFDCFQ4IN,inicialization,0.723044302030712,1.0,1.0,6,3,398,5,6,42
HG1MCQEPUU,inicialization,0.4143898762278353,0.45252525252525255,0.0,13,3,253,1,13,253
33UIGYKZDQ,inicialization,0.5941478729553356,0.13535353535353534,1.0,30,36,219,7,30,164
HDLXUVHT1R,inicialization,0.3444710997008422,0.30909090909090914,0.0,5,35,466,2,5,23
V5BMB3AMHD,inicialization,0.849113084632547,1.0,1.0,20,31,205,9,20,167
VCO947JK9Q,inicialization,0.4459047330535584,0.14040404040404042,1.0,20,34,129,4,20,129
VHW3TZQOS6,inicialization,0.41594005669092937,0.17777777777777776,1.0,22,37,634,3,22,136
JH3378CPHL,inicialization,0.4073095471291588,0.29494949494949496,0.0,23,26,633,3,23,179
8RV74DMRPY,inicialization,0.4263579657050319,0.26767676767676774,0.0,12,14,394,4,12,195
0RULEY8WI3,inicialization,0.48973798325351214,0.2767676767676768,1.0,16,31,261,5,16,141
8LIDWO0WWQ,inicialization,0.43707717095427,0.31414141414141417,0.0,5,36,185,4,5,22
94TD7J1ZED,inicialization,0.3908747044438915,0.23838383838383842,1.0,28,25,621,3,28,178
95CNWRDDGG,inicialization,0.423382403510998,0.3545454545454545,1.0,8,12,559,3,8,78
1AZDQ9ZEUG,inicialization,0.6021326294867276,0.12525252525252523,0.0,32,37,283,7,24,144
8W3LQMJBP3,inicialization,0.48017533164777415,0.196969696969697,0.0,23,2,619,2,23,619
04VFTJKA23,inicialization,0.6446952272671321,0.1282828282828283,0.0,13,6,536,8,13,282
DR0OMPS8F3,inicialization,0.8246053718730453,1.0,0.0,6,7,159,9,6,33
KHD1F5CAGA,inicialization,0.7678211080582978,1.0,0.0,6,23,13,8,5,13
WWMIVWZ8HA,inicialization,0.6192582288944317,0.1484848484848485,0.0,7,21,226,7,7,52
SVJT62X14C,inicialization,0.5608982377073113,0.17575757575757578,1.0,10,38,684,5,10,84
5COQRYYSEM,inicialization,0.6671661801767615,0.10808080808080808,0.0,9,4,314,6,9,144
W8WHGU13WT,inicialization,0.3741308033448999,0.4555555555555556,1.0,6,39,135,3,6,32
2EWSIMGN8N,inicialization,0.4020479285884144,0.302020202020202,0.0,14,18,481,2,14,194
ITBTB6L5AQ,inicialization,1.0,1.0,1.0,7,33,6,9,3,6
4EA0FV1E8Y,inicialization,0.4685285737057252,0.3070707070707071,0.0,4,25,669,4,4,14
3XTIAI7Z16,inicialization,0.3686535534879173,0.2606060606060606,0.0,21,34,222,1,21,148
FBC4F9WN77,inicialization,0.31677452180130483,0.32323232323232326,0.0,6,23,153,2,6,40
84ESI0B4OM,inicialization,0.7847599697190764,1.0,1.0,5,26,165,8,5,21
UKVPWUOHDX,inicialization,0.3340263765912612,0.403030303030303,1.0,6,38,548,2,6,33
DO4UPB002T,inicialization,0.6026706518701268,0.12525252525252523,1.0,14,40,236,7,14,119
G3SD645Z6S,inicialization,0.5855914359902785,0.14545454545454545,1.0,26,32,575,7,26,170
43CD4ATAGS,inicialization,0.35209083436535327,0.3959595959595959,1.0,32,39,60,3,13,60
054NIX9L60,inicialization,0.6617020587544111,1.0,1.0,6,27,467,5,6,34
26YF7XHPC7,inicialization,0.5715003681202503,0.16565656565656567,1.0,26,7,210,7,22,210
73VV77LAQJ,inicialization,0.47946056688357597,0.2101010101010101,0.0,16,11,683,5,16,290
W0YK3ZUB0Q,crossover,0.35400389804102317,0.4131313131313132,1.0,14,37,459,2,14,119
4D25NZCMLP,mutation,0.3596342049138924,0.2959595959595959,0.0,13,35,311,2,13,127
FADDRIHPLP,mutation,0.5100870806135731,0.3,0.0,17,37,285,4,17,132
VQVLYBSXHC,crossover,0.40620202646773584,0.24141414141414141,0.0,16,36,229,3,16,138
4QV0NNV61C,mutation,0.4900974493190826,0.2767676767676768,1.0,22,30,459,5,22,161
KGL25C70LZ,crossover,0.5430724200579069,0.195959595959596,0.0,21,27,379,6,21,176
KTWZM5XNN2,crossover,0.5715003681202503,0.16565656565656567,1.0,15,35,181,6,15,128
O646USIZMB,crossover,0.5703133862566658,0.16565656565656567,1.0,11,35,159,6,11,101
X4E78V5NRU,crossover,0.4900974493190826,0.2767676767676768,1.0,22,31,198,5,22,159
WKDWQKULGR,crossover,0.504114454430747,0.3,0.0,14,29,166,5,14,146
RTPUXUFWWS,crossover,0.4643475281702979,0.24040404040404043,1.0,15,27,363,4,15,143
C3GP9KL1WJ,crossover,0.4112671552415935,0.27474747474747474,1.0,13,19,325,3,13,165
GL5NGVW6LO,mutation,0.48488996796921313,0.24343434343434342,1.0,24,20,439,,24,224
MPPMAD6426,crossover,0.42550623244561114,0.26767676767676774,0.0,14,17,437,4,14,210
Y7VXZ5QVI4,crossover,0.45746010277690763,0.16363636363636364,1.0,17,35,264,4,17,132
QH43PLBQBK,mutation,0.4026018444751691,0.2515151515151515,0.0,12,34,304,3,12,128
P8L9Y8WV7K,crossover,0.5430724200579069,0.195959595959596,0.0,23,26,511,6,23,180
L4RAN7X58C,mutation,0.4433369160093167,0.23737373737373738,0.0,18,19,419,4,18,211
FM44ZBJHGZ,crossover,0.42465576008132033,0.1808080808080808,1.0,27,26,502,4,27,167
H100DD53DX,mutation,0.37532006585902944,0.22525252525252532,1.0,24,24,313,3,24,173
EAP2283J0Y,crossover,0.454520297520138,0.20404040404040402,1.0,29,2,665,2,29,595
BUQQYR50BT,crossover,0.4757750443429005,0.196969696969697,0.0,27,2,645,,27,645
BK1FHW0NK3,crossover,0.4200355801297324,0.30808080808080807,0.0,26,35,433,3,26,156
EC77XG6XS4,crossover,0.4103853910929267,0.24141414141414141,0.0,25,34,411,3,25,159
0Z13WZWPLM,mutation,0.5430724200579069,0.195959595959596,0.0,26,27,324,6,25,180
X7WQSDA4GT,crossover,0.48598867529633016,0.24343434343434342,0.0,18,24,338,5,18,178
RKZPBXVA8C,mutation,0.5465186148653831,0.195959595959596,1.0,23,34,244,6,23,157
XZHO0Q75N6,crossover,0.5312536607931557,0.21616161616161617,1.0,23,33,236,6,23,162
