id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
NTAF20SC9A,inicialization,0.5009188732311184,0.23924963924963927,0.0,,2,,,25,625
6ZCLU7VN9B,inicialization,0.5101419494006154,0.21904761904761905,1.0,25,2,625,,25,619
7S7M5Q9WXZ,inicialization,0.8282578087898932,1.0,1.0,8,25,518,8,8,70
FDVIXUQA2I,inicialization,0.4986789937348014,0.15180375180375183,0.0,10,31,564,3,10,99
GLLDCZ5NDK,inicialization,0.5394951937092128,0.04242424242424242,1.0,24,35,565,4,20,149
TNNOA4DLV0,inicialization,0.8082436115359356,1.0,1.0,15,34,482,8,15,142
YBMYSOIFIW,inicialization,0.3585834843958464,0.30043290043290044,1.0,4,10,252,1,4,15
MJYNY0SMFU,inicialization,0.8085011756393757,1.0,1.0,24,23,65,8,13,65
J1AVBTEQ9Y,inicialization,0.6825944728636307,1.0,1.0,19,7,163,8,19,163
9FTPDXTG8Y,inicialization,0.35801431394395944,0.22279942279942277,0.0,5,9,308,2,5,26
E50RO2TTQL,inicialization,0.4476043430136514,0.10158730158730156,1.0,17,18,280,2,17,243
6TVHBS4GQ2,inicialization,0.47492399665677076,0.15353535353535352,1.0,17,24,144,3,16,144
A4ZQ7VZ6ZA,inicialization,0.6960342666976544,0.053968253968253964,0.0,10,15,106,6,10,106
6BQU33G8TF,inicialization,0.6935116862384474,0.053968253968253964,0.0,13,16,289,8,13,201
KA3VXNTPPY,inicialization,0.43219208529394126,0.11168831168831167,1.0,16,12,493,2,16,271
FEC0AQQ3FR,inicialization,0.7587510451814181,1.0,1.0,12,18,357,8,12,148
AGH1AFKO99,inicialization,0.7165353510261309,0.07243867243867244,1.0,8,35,103,6,8,61
7CR40EYEND,inicialization,0.8281428926236658,1.0,1.0,16,39,205,8,16,139
RW6HLDB49X,inicialization,0.5734239242701733,0.1852813852813853,1.0,21,3,56,4,10,56
JUIGORIS6A,inicialization,0.6240256544378492,0.12467532467532469,0.0,23,29,103,6,14,103
MDA38OE9R4,inicialization,0.5831852904554459,0.1365079365079365,1.0,6,11,621,4,6,41
P1696Q36QI,inicialization,0.6396026042389353,0.1044733044733045,0.0,8,29,444,6,8,73
XPYUZQLXVC,inicialization,0.5858581590518628,0.1751803751803752,0.0,15,30,295,4,15,156
MLIQKYDHHW,inicialization,0.4949516486875841,0.0946608946608947,1.0,24,12,215,3,23,215
IURLVK9BNH,inicialization,0.38900735571390643,0.20259740259740255,0.0,17,39,207,2,16,133
79RHIM33TL,inicialization,0.6606792185106649,0.04559884559884561,0.0,13,23,506,7,13,174
GOGXTT2NW7,inicialization,0.4210106919720292,0.21933621933621938,0.0,17,15,141,2,17,141
R51WD05QC4,inicialization,0.8280280532474181,1.0,1.0,6,9,98,8,6,36
VAI3COXORL,inicialization,0.43305329048615915,0.15873015873015872,0.0,23,12,406,3,22,297
AXBAEL7H9G,inicialization,0.43739663527476313,0.16883116883116883,0.0,14,11,438,2,14,247
E456COVLJA,inicialization,0.6797768881719942,0.02539682539682539,0.0,17,37,489,7,17,142
A2O088RAPX,inicialization,0.4387932531462164,0.10995670995670997,0.0,21,21,283,3,21,209
ZTJCF74P7N,inicialization,0.6710036944592468,0.0354978354978355,0.0,20,31,332,7,19,159
RDKDSZXSC5,inicialization,0.7169186705374886,0.07243867243867244,1.0,9,37,253,6,9,74
XWSQPCYEEX,inicialization,0.6163585490951158,0.13477633477633477,1.0,12,4,247,6,12,247
O2ILBHLTH5,inicialization,0.7063412027189313,0.04386724386724387,0.0,11,9,225,8,11,183
VN7L888HHH,inicialization,0.6810742187397514,0.06406926406926408,1.0,7,11,609,5,7,58
P4QSA234N9,inicialization,0.5394951937092128,0.04242424242424242,1.0,17,38,537,4,17,139
MO9RDDQKDJ,inicialization,0.47441664949561935,0.09639249639249642,1.0,17,10,255,3,17,255
AFLERMWRZ9,inicialization,0.8510679253739993,1.0,1.0,5,17,309,9,5,22
SBCSACODP5,inicialization,0.6112592084883879,0.13477633477633477,1.0,23,19,137,7,19,137
EI83L5KTQY,inicialization,0.32967127572038957,0.2666666666666666,1.0,4,6,61,2,4,15
JDQXD6BGFX,inicialization,0.8509685379257499,1.0,1.0,4,17,250,7,4,15
QQNRFOVJRV,inicialization,0.42558085331636175,0.15873015873015872,0.0,22,26,307,3,19,176
HDUMJNX0U2,inicialization,0.5526738471305467,0.13823953823953827,1.0,18,14,352,6,18,266
LUXQ2B8LOQ,inicialization,0.8074729866418194,1.0,1.0,3,9,534,6,3,8
6IP1G0VJNM,inicialization,0.6263960942577708,0.16334776334776333,0.0,14,27,347,5,14,166
BKNCBSCS17,inicialization,0.5466568419476756,0.187012987012987,0.0,12,31,578,4,12,130
8WQ3NL9URB,inicialization,0.3759236470414532,0.23116883116883113,1.0,8,28,8,3,4,8
BK74H0AGER,inicialization,0.6373908026636768,0.1044733044733045,1.0,22,38,28,5,8,28
M9A5NME88T,mutation,0.43258338016138165,0.15873015873015872,0.0,20,12,428,3,20,294
VYUF09BKRB,mutation,0.4543919478519919,0.14862914862914867,0.0,17,11,425,2,17,307
WAP1AV567Y,crossover,0.5954071035846771,0.1163059163059163,1.0,13,26,377,5,13,149
1MPT7LPQGA,mutation,0.3886681710642831,0.258008658008658,0.0,8,21,364,3,8,83
DAWSB198H9,crossover,0.43461374921911977,0.14862914862914867,0.0,22,18,362,3,22,236
P3IMMM9HMO,mutation,0.42735362334160176,0.13015873015873014,0.0,22,15,327,3,22,252
CV6TE6YLS3,mutation,0.7039308301619449,0.08253968253968254,1.0,7,28,101,6,7,49
AZU36AAGWT,crossover,0.7284517527139565,0.062337662337662345,1.0,7,16,100,7,7,53
TN0BA2JMZH,crossover,0.5831852904554459,0.1365079365079365,1.0,6,9,363,4,6,41
PDDS12VC98,crossover,0.4097149930066277,0.26464646464646463,1.0,5,8,307,3,5,26
40GACNAJVF,crossover,0.5776565343220418,0.1466089466089466,0.0,18,30,491,4,18,165
STRXV20PWG,crossover,0.4237278835143887,0.15873015873015872,0.0,16,27,394,3,16,165
MGPCO7UDH8,crossover,0.4684776660654649,0.06782106782106784,1.0,22,29,394,3,19,177
WSYB8RN9QW,crossover,0.4387932531462164,0.10995670995670997,0.0,19,21,312,3,19,207
4KJXNF11GR,crossover,0.4466402075155774,0.1266955266955267,1.0,17,39,440,3,17,137
HZQGBZBK13,mutation,0.413304608616035,0.20750360750360752,0.0,17,38,339,3,17,132
T4DZ7ZV5SJ,mutation,0.4625675765929895,0.13506493506493508,1.0,14,35,141,3,14,131
2RS1XPSCJN,mutation,0.4063632057820037,0.1806637806637807,0.0,12,32,74,2,12,74
S31M2FGBRS,crossover,0.7031317216374595,0.08253968253968254,1.0,7,23,345,7,7,51
KTLIYN35S4,crossover,0.7159613416992281,0.03376623376623377,0.0,7,15,197,7,7,52
