id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
5K4ZED6GY8,inicialization,0.3798771977943016,0.1593567251461988,0.0,,2,,,15,123
MEHWA9TKT9,inicialization,0.4417094737609174,0.10380116959064328,1.0,15,2,123,,15,107
0S0G3YMRDN,inicialization,0.604709888760488,0.008771929824561403,0.0,12,28,24,9,12,24
ED9MY5673W,inicialization,0.3272210028936928,0.011695906432748537,1.0,6,31,18,3,6,18
0CB5W0HU49,inicialization,0.40084360969692434,0.24269005847953212,0.0,9,11,42,5,9,42
FK7ZL1M7RB,inicialization,0.4380485130509836,0.020467836257309968,0.0,6,17,54,6,6,30
I4HLYMFA4H,inicialization,0.47411500884371593,0.07017543859649122,0.0,6,8,56,8,6,22
CQ9L3DPBR4,inicialization,0.5139681790625504,0.12280701754385964,0.0,7,27,113,7,7,28
AEPQFEVCZ1,inicialization,0.4827645917645742,0.206140350877193,1.0,9,14,48,6,9,46
MT8PHE690V,inicialization,0.4965600221013947,0.17836257309941522,1.0,10,6,121,6,10,71
8D5WRY8MJG,inicialization,0.4844854053140254,0.017543859649122806,1.0,9,24,71,7,9,38
FV8G3ZJBCH,inicialization,0.4102724889813759,0.033625730994152,0.0,10,6,17,2,6,17
6VZGHBKN3T,inicialization,0.6031566799824957,0.08918128654970761,0.0,6,31,121,8,6,14
XYXEEHQEST,inicialization,0.43441124862661085,0.08771929824561403,0.0,9,3,99,9,9,52
R2ODGGYWI3,inicialization,0.4777670321329065,0.03508771929824561,1.0,8,3,109,7,8,52
GQW36ZH1CA,inicialization,0.40957746515618054,0.2704678362573099,0.0,12,11,107,5,12,68
1L8Q1W30VW,inicialization,0.6062692246661736,0.08918128654970761,0.0,13,28,13,8,8,13
HZ6RWQZLN3,inicialization,0.4461345675227302,0.04824561403508776,0.0,6,22,98,6,6,27
9R4Q3ALBG0,inicialization,0.4962885526948244,0.11842105263157893,0.0,13,19,80,9,13,58
18IAVR1Q53,inicialization,0.43272183958996313,0.04824561403508776,1.0,11,19,26,8,9,26
LX4KMZJNDU,inicialization,0.553857576326845,0.11988304093567254,0.0,12,37,95,7,11,32
6UCCBIM5TV,inicialization,0.3285430700713965,0.059941520467836185,1.0,12,24,72,4,12,41
5PCPO8CIU4,inicialization,0.46420028022318016,0.020467836257309968,0.0,12,32,118,6,12,34
JC4KY7TEIG,inicialization,0.46420028022318016,0.020467836257309968,0.0,9,33,79,6,9,30
KKE0HK1CBB,inicialization,0.507263975178178,0.04239766081871349,1.0,11,28,37,7,11,34
X2ZCQ53WGA,inicialization,0.5250643098540224,0.06578947368421051,0.0,4,6,35,5,4,14
DRFOB3D8R9,inicialization,0.38954204073716836,0.08187134502923982,1.0,13,12,43,5,10,43
Q3V4TC5IT0,inicialization,0.3271194130105761,0.08918128654970758,0.0,3,32,33,4,3,7
8WFQI166RD,inicialization,0.40381710889646794,0.13157894736842107,1.0,12,18,35,6,10,35
U0H0TJX0PU,inicialization,0.30976937294583795,0.06725146198830412,1.0,15,40,11,3,7,11
XGMIQYB6ES,inicialization,0.6759787860417004,0.005847953216374269,0.0,9,21,10,9,6,10
YYZ1CMTGQ5,inicialization,0.5294017129455981,0.0146198830409357,1.0,8,13,90,9,8,40
NQ3DG3IF0T,inicialization,0.7690993591462231,0.0029239766081871343,1.0,9,39,7,7,4,7
HLXOGXWFBV,inicialization,0.3628069071356902,0.10964912280701761,1.0,7,20,14,5,7,14
89QYXSPU51,inicialization,0.4332040140590777,0.021929824561403466,0.0,5,37,12,1,5,12
MIMXCTRV9H,inicialization,0.39482749051715327,0.06140350877192979,1.0,8,11,12,2,6,12
